Haupt_oder_Linktabelle;Name_der_Tabelle;Name_des_Felds;Datentyp;Sprechender_Tabellenname;Sprechender_Feldname
MAIN;LOCATION;FREENUMBER50;NUMBER(38,15);Anschlussobjekte;Freizahl 50
MAIN;LOCATION;FREETEXT1;VARCHAR2(100);Anschlussobjekte;Keller
MAIN;LOCATION;FREETEXT2;VARCHAR2(100);Anschlussobjekte;Alt-/Neubau
MAIN;LOCATION;FREETEXT3;NVARCHAR2(100);Anschlussobjekte;Baujahr Gebäude
MAIN;LOCATION;FREETEXT4;VARCHAR2(100);Anschlussobjekte;Gas berohrt
MAIN;LOCATION;FREETEXT5;VARCHAR2(100);Anschlussobjekte;Gebäudeart
MAIN;LOCATION;FREETEXT6;NVARCHAR2(100);Anschlussobjekte;Freitext 6
MAIN;LOCATION;FREETEXT7;NVARCHAR2(100);Anschlussobjekte;Freitext 7
MAIN;LOCATION;FREETEXT8;NVARCHAR2(100);Anschlussobjekte;Freitext 8
MAIN;LOCATION;FREETEXT9;NVARCHAR2(100);Anschlussobjekte;Freitext 9
MAIN;LOCATION;FREETEXT10;NVARCHAR2(100);Anschlussobjekte;Freitext 10
MAIN;LOCATION;FREETEXT11;NVARCHAR2(100);Anschlussobjekte;Freitext 11
MAIN;LOCATION;FREETEXT12;NVARCHAR2(100);Anschlussobjekte;Freitext 12
MAIN;LOCATION;FREETEXT13;NVARCHAR2(100);Anschlussobjekte;Freitext 13
MAIN;LOCATION;FREETEXT14;NVARCHAR2(100);Anschlussobjekte;Freitext 14
MAIN;LOCATION;FREETEXT15;NVARCHAR2(100);Anschlussobjekte;Freitext 15
MAIN;LOCATION;FREETEXT16;NVARCHAR2(100);Anschlussobjekte;Freitext 16
MAIN;LOCATION;FREETEXT17;NVARCHAR2(100);Anschlussobjekte;Freitext 17
MAIN;LOCATION;FREETEXT18;NVARCHAR2(100);Anschlussobjekte;Freitext 18
MAIN;LOCATION;FREETEXT19;NVARCHAR2(100);Anschlussobjekte;Freitext 19
MAIN;LOCATION;FREETEXT20;NVARCHAR2(100);Anschlussobjekte;Freitext 20
MAIN;LOCATION;FREETEXT21;NVARCHAR2(100);Anschlussobjekte;Freitext 21
MAIN;LOCATION;FREETEXT22;NVARCHAR2(100);Anschlussobjekte;Freitext 22
MAIN;LOCATION;FREETEXT23;NVARCHAR2(100);Anschlussobjekte;Freitext 23
MAIN;LOCATION;FREETEXT24;NVARCHAR2(100);Anschlussobjekte;Freitext 24
MAIN;LOCATION;FREETEXT25;NVARCHAR2(100);Anschlussobjekte;Freitext 25
MAIN;LOCATION;FREETEXT26;NVARCHAR2(100);Anschlussobjekte;Freitext 26
MAIN;LOCATION;FREETEXT27;NVARCHAR2(100);Anschlussobjekte;Freitext 27
MAIN;LOCATION;FREETEXT28;NVARCHAR2(100);Anschlussobjekte;Freitext 28
MAIN;LOCATION;FREETEXT29;NVARCHAR2(100);Anschlussobjekte;Freitext 29
MAIN;LOCATION;FREETEXT30;NVARCHAR2(100);Anschlussobjekte;Freitext 30
MAIN;LOCATION;FREETEXT31;NVARCHAR2(100);Anschlussobjekte;Freitext 31
MAIN;LOCATION;FREETEXT32;NVARCHAR2(100);Anschlussobjekte;Freitext 32
MAIN;LOCATION;FREETEXT33;NVARCHAR2(100);Anschlussobjekte;Freitext 33
MAIN;LOCATION;FREETEXT34;NVARCHAR2(100);Anschlussobjekte;Freitext 34
MAIN;LOCATION;FREETEXT35;NVARCHAR2(100);Anschlussobjekte;Freitext 35
MAIN;LOCATION;FREETEXT36;NVARCHAR2(100);Anschlussobjekte;Freitext 36
MAIN;LOCATION;FREETEXT37;NVARCHAR2(100);Anschlussobjekte;Freitext 37
MAIN;LOCATION;FREETEXT38;NVARCHAR2(100);Anschlussobjekte;Freitext 38
MAIN;LOCATION;FREETEXT39;NVARCHAR2(100);Anschlussobjekte;Freitext 39
MAIN;LOCATION;FREETEXT40;NVARCHAR2(100);Anschlussobjekte;Freitext 40
MAIN;LOCATION;FREETEXT41;NVARCHAR2(100);Anschlussobjekte;Freitext 41
MAIN;LOCATION;FREETEXT42;NVARCHAR2(100);Anschlussobjekte;Freitext 42
MAIN;LOCATION;FREETEXT43;NVARCHAR2(100);Anschlussobjekte;Freitext 43
MAIN;LOCATION;FREETEXT44;NVARCHAR2(100);Anschlussobjekte;Freitext 44
MAIN;LOCATION;FREETEXT45;NVARCHAR2(100);Anschlussobjekte;Freitext 45
MAIN;LOCATION;FREETEXT46;NVARCHAR2(100);Anschlussobjekte;Freitext 46
MAIN;LOCATION;FREETEXT47;NVARCHAR2(100);Anschlussobjekte;Freitext 47
MAIN;LOCATION;FREETEXT48;NVARCHAR2(100);Anschlussobjekte;Freitext 48
MAIN;LOCATION;FREETEXT49;NVARCHAR2(100);Anschlussobjekte;Freitext 49
MAIN;LOCATION;FREETEXT50;NVARCHAR2(100);Anschlussobjekte;Freitext 50
MAIN;LOCATION;GEM;NVARCHAR2(3);Anschlussobjekte;GEM
MAIN;LOCATION;LOCATIONKEY;NVARCHAR2(100);Anschlussobjekte;Lokation
MAIN;LOCATION;LOCATIONOUTSIDEDISTAREA;NUMBER(1,0);Anschlussobjekte;Außerhalb
MAIN;LOCATION;LOCTYPEKEY;VARCHAR2(50);Anschlussobjekte;-
MAIN;LOCATION;MASSDATA;NUMBER(1,0);Anschlussobjekte;Massendaten
MAIN;LOCATION;OFFLINEDATA;NUMBER(1,0);Anschlussobjekte;Offlinedaten
MAIN;LOCATION;ORIENTATIONKEY;VARCHAR2(50);Anschlussobjekte;-
MAIN;LOCATION;OWNERKEY;VARCHAR2(50);Anschlussobjekte;-
MAIN;LOCATION;PARCEL;NVARCHAR2(255);Anschlussobjekte;-
MAIN;LOCATION;PARCELNUMBER;NVARCHAR2(255);Anschlussobjekte;-
MAIN;LOCATION;PICTURE;BLOB;Anschlussobjekte;Bild 1
MAIN;LOCATION;PICTURE2;BLOB;Anschlussobjekte;Bild 2
MAIN;LOCATION;PICTURE3;BLOB;Anschlussobjekte;Bild 3
MAIN;LOCATION;PK;VARCHAR2(50);Anschlussobjekte;Primärschlüssel
MAIN;LOCATION;PROPERTYLIMITKEY;VARCHAR2(50);Anschlussobjekte;Grenzschlüssel
MAIN;LOCATION;REFERENCENUMBER;NVARCHAR2(50);Anschlussobjekte;LIMA-ID
MAIN;LOCATION;REGIONALPLACE;NVARCHAR2(50);Anschlussobjekte;Regionalstelle
MAIN;LOCATION;REGIONKEY;VARCHAR2(50);Anschlussobjekte;Region
MAIN;LOCATION;RIGHTPK;VARCHAR2(50);Anschlussobjekte;Rechteschlüssel
MAIN;LOCATION;ROOFAREA;NUMBER(38,15);Anschlussobjekte;-
MAIN;LOCATION;ROOFINGKEY;VARCHAR2(50);Anschlussobjekte;-
MAIN;LOCATION;ROOFPITCH;NUMBER(38,15);Anschlussobjekte;-
MAIN;LOCATION;RV;NVARCHAR2(2);Anschlussobjekte;RV
MAIN;LOCATION;STATUS;VARCHAR2(50);Anschlussobjekte;intern, Datensatzstatus
MAIN;LOCATION;SUBDISTRICT;NVARCHAR2(255);Anschlussobjekte;-
MAIN;LOCATION;SYNCID;NVARCHAR2(100);Anschlussobjekte;-
MAIN;LOCATION;UPDATEDATE;DATE;Anschlussobjekte;Updatedatum
MAIN;LOCATION;UPDATEUSER;NVARCHAR2(50);Anschlussobjekte;Updateuser
MAIN;LOCATION;WFINSTANCEID;VARCHAR2(50);Anschlussobjekte;Workflow-ID
MAIN;MAILCONFIG;ACTIVE;NUMBER(1,0);E-Mail-Konfigurationen;Datensatzstatus
MAIN;MAILCONFIG;AUTOIMPORT;NUMBER(1,0);E-Mail-Konfigurationen;Automatisch importieren
MAIN;MAILCONFIG;AUTOIMPORTUSER;VARCHAR2(50);E-Mail-Konfigurationen;Zuständiger für importierte Mails
MAIN;MAILCONFIG;AZURECLIENTID;VARCHAR2(255);E-Mail-Konfigurationen;Azure Anwendungs-ID (Client)
MAIN;MAILCONFIG;AZURECLIENTSECRET;VARCHAR2(255);E-Mail-Konfigurationen;Azure geheimer Clientschlüssel
MAIN;MAILCONFIG;AZURETENANTID;VARCHAR2(255);E-Mail-Konfigurationen;Azure Verzeichnis-ID (Mandant)
MAIN;MAILCONFIG;CLIENTNO;FLOAT;E-Mail-Konfigurationen;Mandanten-Nr.
MAIN;MAILCONFIG;CREATEDATE;DATE;E-Mail-Konfigurationen;Anlagedatum
MAIN;MAILCONFIG;CREATEUSER;NVARCHAR2(50);E-Mail-Konfigurationen;Anlageuser
MAIN;MAILCONFIG;DESCRIPTION;NCLOB;E-Mail-Konfigurationen;-
MAIN;MAILCONFIG;EMAIL;NVARCHAR2(60);E-Mail-Konfigurationen;E-Mail
MAIN;MAILCONFIG;EMAILDISPLAY;NVARCHAR2(255);E-Mail-Konfigurationen;Angezeigter Name
MAIN;MAILCONFIG;EMAILLOGIN;NVARCHAR2(100);E-Mail-Konfigurationen;Benutzername
MAIN;MAILCONFIG;EMAILPASSWORD;VARCHAR2(255);E-Mail-Konfigurationen;Passwort
MAIN;MAILCONFIG;EXCHANGEURL;NVARCHAR2(255);E-Mail-Konfigurationen;EWS-URL
MAIN;MAILCONFIG;GROUPWARESERVER;NVARCHAR2(100);E-Mail-Konfigurationen;Kalender-Host (Lotus Notes)
MAIN;MAILCONFIG;GROUPWARESYSTEM;VARCHAR2(50);E-Mail-Konfigurationen;Groupware-System
MAIN;MAILCONFIG;ID;NVARCHAR2(100);E-Mail-Konfigurationen;ID
MAIN;MAILCONFIG;IMPORTFOLDER;NVARCHAR2(255);E-Mail-Konfigurationen;Importverzeichnis
MAIN;MAILCONFIG;INTERNALDOMAINS;NVARCHAR2(255);E-Mail-Konfigurationen;Interne Domains
MAIN;MAILCONFIG;ISLOCKED;NUMBER(1,0);E-Mail-Konfigurationen;Ist gesperrt
MAIN;MAILCONFIG;ISOUTAUTH;NUMBER(1,0);E-Mail-Konfigurationen;Authentifizierung Mailausgang
MAIN;MAILCONFIG;MAILINSERVER;NVARCHAR2(100);E-Mail-Konfigurationen;IMAP-Server
MAIN;MAILCONFIG;MAILOUTSERVER;NVARCHAR2(100);E-Mail-Konfigurationen;SMTP-Server
MAIN;MAILCONFIG;MASSDATA;NUMBER(1,0);E-Mail-Konfigurationen;Massendaten
MAIN;MAILCONFIG;MATCHCODE;NVARCHAR2(50);E-Mail-Konfigurationen;Kurzname
MAIN;MAILCONFIG;NEWSSYSTEM;VARCHAR2(50);E-Mail-Konfigurationen;Kalendersystem
MAIN;MAILCONFIG;OFFLINEDATA;NUMBER(1,0);E-Mail-Konfigurationen;Offlinedaten
MAIN;MAILCONFIG;PK;VARCHAR2(50);E-Mail-Konfigurationen;Primärschlüssel
MAIN;MAILCONFIG;PORT;VARCHAR2(100);E-Mail-Konfigurationen;Kalender-Port (Lotus Notes)
MAIN;MAILCONFIG;RIGHTPK;VARCHAR2(50);E-Mail-Konfigurationen;Rechteschlüssel
MAIN;MAILCONFIG;SENTMAILFOLDER;NVARCHAR2(255);E-Mail-Konfigurationen;Gesendete Objekte Ordner
MAIN;MAILCONFIG;STATUS;VARCHAR2(50);E-Mail-Konfigurationen;intern, Datensatzstatus
MAIN;MAILCONFIG;UPDATEDATE;DATE;E-Mail-Konfigurationen;Updatedatum
MAIN;MAILCONFIG;UPDATEUSER;NVARCHAR2(50);E-Mail-Konfigurationen;Updateuser
MAIN;MAILCONFIG;USEIMPORTFOLDER;NUMBER(1,0);E-Mail-Konfigurationen;Importverzeichnis verwenden
MAIN;MAILCONFIG;USEINCOMINGSSL;NUMBER(1,0);E-Mail-Konfigurationen;IMAPS
MAIN;MAILCONFIG;USEINCOMINGTLS;NUMBER(1,0);E-Mail-Konfigurationen;IMAP mit STARTTLS
MAIN;MAILCONFIG;USEINTDOMAINS;NUMBER(1,0);E-Mail-Konfigurationen;Interne Domains verwenden
MAIN;MAILCONFIG;USEOUTGOINGSSL;NUMBER(1,0);E-Mail-Konfigurationen;SMTPS
MAIN;MAILCONFIG;USEOUTGOINGTLS;NUMBER(1,0);E-Mail-Konfigurationen;SMTP mit STARTTLS
MAIN;MAILCONFIG;WFINSTANCEID;VARCHAR2(50);E-Mail-Konfigurationen;Workflow-ID
MAIN;MAINTENANCE;ACTIVE;NUMBER(1,0);Wartung;Datensatzstatus
MAIN;MAINTENANCE;CLIENTNO;FLOAT;Wartung;Mandanten-Nr.
MAIN;MAINTENANCE;CREATEDATE;DATE;Wartung;Anlagedatum
MAIN;MAINTENANCE;CREATEUSER;NVARCHAR2(50);Wartung;Anlageuser
MAIN;MAINTENANCE;DESCRIPTION;NVARCHAR2(255);Wartung;Beschreibung
MAIN;MAINTENANCE;EMPLOYEEPK;VARCHAR2(50);Wartung;Mitarbeiter
MAIN;MAINTENANCE;ENDDATE;DATE;Wartung;Endet am
MAIN;MAINTENANCE;MASSDATA;NUMBER(1,0);Wartung;Massendaten
MAIN;MAINTENANCE;OFFLINEDATA;NUMBER(1,0);Wartung;Offlinedaten
MAIN;MAINTENANCE;PK;VARCHAR2(50);Wartung;Primärschlüssel
MAIN;MAINTENANCE;REMINDDATE;DATE;Wartung;Erinnerungsdatum
MAIN;MAINTENANCE;RIGHTPK;VARCHAR2(50);Wartung;Rechteschlüssel
MAIN;MAINTENANCE;STARTDATE;DATE;Wartung;Beginnt am
MAIN;MAINTENANCE;STATUS;VARCHAR2(50);Wartung;intern, Datensatzstatus
MAIN;MAINTENANCE;TITLE;NVARCHAR2(100);Wartung;Titel
MAIN;MAINTENANCE;UPDATEDATE;DATE;Wartung;Updatedatum
MAIN;MAINTENANCE;UPDATEUSER;NVARCHAR2(50);Wartung;Updateuser
MAIN;MAINTENANCE;WFINSTANCEID;VARCHAR2(50);Wartung;Workflow-ID
MAIN;MASSDATALOG;ACTIVE;NUMBER(1,0);Massendatenprotokolle;Datensatzstatus
MAIN;MASSDATALOG;CLIENTNO;FLOAT;Massendatenprotokolle;Mandanten-Nr.
MAIN;MASSDATALOG;CREATEDATE;DATE;Massendatenprotokolle;Anlagedatum
MAIN;MASSDATALOG;CREATEUSER;NVARCHAR2(50);Massendatenprotokolle;Anlageuser
MAIN;MASSDATALOG;ENTITYNAME;VARCHAR2(50);Massendatenprotokolle;Entität
MAIN;MASSDATALOG;ENTRYPK;VARCHAR2(50);Massendatenprotokolle;Datensatz Primärschlüssel
MAIN;MASSDATALOG;MASSDATA;NUMBER(1,0);Massendatenprotokolle;Massendaten
MAIN;MASSDATALOG;MASSDATATASKKEY;VARCHAR2(50);Massendatenprotokolle;Massendatenaktion
MAIN;MASSDATALOG;OFFLINEDATA;NUMBER(1,0);Massendatenprotokolle;Offlinedaten
MAIN;MASSDATALOG;PK;VARCHAR2(50);Massendatenprotokolle;Primärschlüssel
MAIN;MASSDATALOG;PROTOCOL;NCLOB;Massendatenprotokolle;Protokoll
MAIN;MASSDATALOG;RIGHTPK;VARCHAR2(50);Massendatenprotokolle;Rechteschlüssel
MAIN;MASSDATALOG;SHORTABSTRACT;NVARCHAR2(255);Massendatenprotokolle;Betreff
MAIN;MASSDATALOG;STATUS;VARCHAR2(50);Massendatenprotokolle;intern, Datensatzstatus
MAIN;MASSDATALOG;UPDATEDATE;DATE;Massendatenprotokolle;Updatedatum
MAIN;MASSDATALOG;UPDATEUSER;NVARCHAR2(50);Massendatenprotokolle;Updateuser
MAIN;MASSDATALOG;WFINSTANCEID;VARCHAR2(50);Massendatenprotokolle;Workflow-ID
MAIN;MASSDATATASK;ACTIONTASK1;NUMBER(1,0);Massendatenaktionen;intern, Dokumente erstellt
MAIN;MASSDATATASK;ACTIONTASK2;NUMBER(1,0);Massendatenaktionen;intern, Protokollaktivitäten erzeugt
MAIN;MASSDATATASK;ACTIONTASK3;NUMBER(1,0);Massendatenaktionen;intern, Erinnerungsaktivitäten erzeugt
MAIN;MASSDATATASK;ACTIONTASK4;NUMBER(1,0);Massendatenaktionen;intern, Dokumente bereitgestellt
MAIN;MASSDATATASK;ACTIONTASK5;NUMBER(1,0);Massendatenaktionen;intern, Aktion abgeschlossen
MAIN;MASSDATATASK;ACTIONTASK6;NUMBER(1,0);Massendatenaktionen;intern, ungenutzt
MAIN;MASSDATATASK;ACTIONTASK7;NUMBER(1,0);Massendatenaktionen;intern, ungenutzt
MAIN;MASSDATATASK;ACTIONTASK8;NUMBER(1,0);Massendatenaktionen;intern, ungenutzt
MAIN;MASSDATATASK;ACTIONTASK9;NUMBER(1,0);Massendatenaktionen;intern, ungenutzt
MAIN;MASSDATATASK;ACTIONTASK10;NUMBER(1,0);Massendatenaktionen;intern, ungenutzt
MAIN;MASSDATATASK;ACTIVE;NUMBER(1,0);Massendatenaktionen;Datensatzstatus
MAIN;MASSDATATASK;CLIENTNO;FLOAT;Massendatenaktionen;Mandanten-Nr.
MAIN;MASSDATATASK;COMPSEARCHKEY;VARCHAR2(50);Massendatenaktionen;intern, Schlüssel des Suchbehälters
MAIN;MASSDATATASK;CREATEDATE;DATE;Massendatenaktionen;Anlagedatum
MAIN;MASSDATATASK;CREATEUSER;NVARCHAR2(50);Massendatenaktionen;Anlageuser
MAIN;MASSDATATASK;DOCOUTPUTFORMAT;VARCHAR2(50);Massendatenaktionen;Ausgabe Format
MAIN;MASSDATATASK;DOCTEMPLATE;BLOB;Massendatenaktionen;intern, Vorlage
MAIN;MASSDATATASK;DOCTEMPLATEKEY;VARCHAR2(50);Massendatenaktionen;intern, Schlüssel der Dokumentvorlage
MAIN;MASSDATATASK;DOCWIZARDTYPE;VARCHAR2(10);Massendatenaktionen;intern, DocWizardType
MAIN;MASSDATATASK;EXPORTSUBDIR;NVARCHAR2(255);Massendatenaktionen;Export Unterverzeichnis
MAIN;MASSDATATASK;FINISHDATE;DATE;Massendatenaktionen;Fertigstellung
MAIN;MASSDATATASK;FREEBOOLEAN1;NUMBER(1,0);Massendatenaktionen;Frei w/f 1
MAIN;MASSDATATASK;FREEBOOLEAN2;NUMBER(1,0);Massendatenaktionen;Frei w/f 2
MAIN;MASSDATATASK;FREEBOOLEAN3;NUMBER(1,0);Massendatenaktionen;Frei w/f 3
MAIN;MASSDATATASK;FREEBOOLEAN4;NUMBER(1,0);Massendatenaktionen;Frei w/f 4
MAIN;MASSDATATASK;FREEDATE1;DATE;Massendatenaktionen;Freidatum 1
MAIN;MASSDATATASK;FREEDATE2;DATE;Massendatenaktionen;Freidatum 2
MAIN;MASSDATATASK;FREENUMBER1;NUMBER(38,15);Massendatenaktionen;Freizahl 1
MAIN;MASSDATATASK;FREENUMBER2;NUMBER(38,15);Massendatenaktionen;Freizahl 2
MAIN;MASSDATATASK;FREENUMBER3;NUMBER(38,15);Massendatenaktionen;Freizahl 3
MAIN;MASSDATATASK;FREENUMBER4;NUMBER(38,15);Massendatenaktionen;Freizahl 4
MAIN;MASSDATATASK;FREENUMBER5;NUMBER(38,15);Massendatenaktionen;Freizahl 5
MAIN;MASSDATATASK;FREETEXT1;NVARCHAR2(100);Massendatenaktionen;Freitext 1
MAIN;MASSDATATASK;FREETEXT2;NVARCHAR2(100);Massendatenaktionen;Freitext 2
MAIN;MASSDATATASK;FREETEXT3;NVARCHAR2(100);Massendatenaktionen;Freitext 3
MAIN;MASSDATATASK;FREETEXT4;NVARCHAR2(100);Massendatenaktionen;Freitext 4
MAIN;MASSDATATASK;FREETEXT5;NVARCHAR2(100);Massendatenaktionen;Freitext 5
MAIN;MASSDATATASK;LOGTEXT;NCLOB;Massendatenaktionen;Protokolltext
MAIN;MASSDATATASK;MASSDATA;NUMBER(1,0);Massendatenaktionen;Massendaten
MAIN;MASSDATATASK;MASSDATACONTEXT;BLOB;Massendatenaktionen;intern, Mass Data Context
MAIN;MASSDATATASK;OFFLINEDATA;NUMBER(1,0);Massendatenaktionen;Offlinedaten
MAIN;MASSDATATASK;PK;VARCHAR2(50);Massendatenaktionen;Primärschlüssel
MAIN;MASSDATATASK;PROTOCOLCOUNT;NUMBER(38,0);Massendatenaktionen;Anzahl Protokoll-Aktivitäten
MAIN;MASSDATATASK;PROTOCOLSUBJECT;NVARCHAR2(255);Massendatenaktionen;Betreff Protokoll-Aktivitäten
MAIN;MASSDATATASK;REMINDERCOUNT;NUMBER(38,0);Massendatenaktionen;Anzahl Erinnerungs-Aktivitäten
MAIN;MASSDATATASK;REMINDERSUBJECT;NVARCHAR2(255);Massendatenaktionen;Betreff Erinnerungs-Aktivitäten
MAIN;MASSDATATASK;RESULTCOUNT;NUMBER(38,0);Massendatenaktionen;Anzahl Ergebnisse
MAIN;MASSDATATASK;RIGHTPK;VARCHAR2(50);Massendatenaktionen;Rechteschlüssel
MAIN;MASSDATATASK;SAVEDDOCSCOUNT;NUMBER(38,0);Massendatenaktionen;Anzahl gespeicherter Dokumente
MAIN;MASSDATATASK;SHORTABSTRACT;NVARCHAR2(255);Massendatenaktionen;Betreff
MAIN;MASSDATATASK;SORTORDER;NCLOB;Massendatenaktionen;intern, Sortierung
MAIN;MASSDATATASK;STATUS;VARCHAR2(50);Massendatenaktionen;intern, Datensatzstatus
MAIN;MASSDATATASK;TEMPLATENAME;NVARCHAR2(100);Massendatenaktionen;intern, Vorlagen Name
MAIN;MASSDATATASK;TMPTABLENAME;VARCHAR2(25);Massendatenaktionen;Interner, temporärer Tabellenname
MAIN;MASSDATATASK;UPDATEDATE;DATE;Massendatenaktionen;Updatedatum
MAIN;MASSDATATASK;UPDATEUSER;NVARCHAR2(50);Massendatenaktionen;Updateuser
MAIN;MASSDATATASK;WFINSTANCEID;VARCHAR2(50);Massendatenaktionen;Workflow-ID
MAIN;MASSINVOICE;ACTIVE;NUMBER(1,0);Rechnungslauf;Datensatzstatus
MAIN;MASSINVOICE;CLIENTNO;FLOAT;Rechnungslauf;Mandanten-Nr.
MAIN;MASSINVOICE;CLIENTPK;VARCHAR2(50);Rechnungslauf;Mandant
MAIN;MASSINVOICE;CREATEDATE;DATE;Rechnungslauf;Anlagedatum
MAIN;MASSINVOICE;CREATEUSER;NVARCHAR2(50);Rechnungslauf;Anlageuser
MAIN;MASSINVOICE;CUSTOMERPK;VARCHAR2(50);Rechnungslauf;Kunde
MAIN;MASSINVOICE;DATEFROM;DATE;Rechnungslauf;Datum von
MAIN;MASSINVOICE;DATETO;DATE;Rechnungslauf;Datum bis
MAIN;MASSINVOICE;FREEBOOLEAN1;NUMBER(1,0);Rechnungslauf;Frei w/f 1
MAIN;MASSINVOICE;FREEBOOLEAN2;NUMBER(1,0);Rechnungslauf;Frei w/f 2
MAIN;MASSINVOICE;FREEBOOLEAN3;NUMBER(1,0);Rechnungslauf;Frei w/f 3
MAIN;MASSINVOICE;FREEBOOLEAN4;NUMBER(1,0);Rechnungslauf;Frei w/f 4
MAIN;MASSINVOICE;FREEBOOLEAN5;NUMBER(1,0);Rechnungslauf;Frei w/f 5
MAIN;MASSINVOICE;FREEBOOLEAN6;NUMBER(1,0);Rechnungslauf;Frei w/f 6
MAIN;MASSINVOICE;FREEBOOLEAN7;NUMBER(1,0);Rechnungslauf;Frei w/f 7
MAIN;MASSINVOICE;FREEBOOLEAN8;NUMBER(1,0);Rechnungslauf;Frei w/f 8
MAIN;MASSINVOICE;FREEBOOLEAN9;NUMBER(1,0);Rechnungslauf;Frei w/f 9
MAIN;MASSINVOICE;FREEBOOLEAN10;NUMBER(1,0);Rechnungslauf;Frei w/f 10
MAIN;MASSINVOICE;FREEBOOLEAN11;NUMBER(1,0);Rechnungslauf;Frei w/f 11
MAIN;MASSINVOICE;FREEBOOLEAN12;NUMBER(1,0);Rechnungslauf;Frei w/f 12
MAIN;MASSINVOICE;FREEBOOLEAN13;NUMBER(1,0);Rechnungslauf;Frei w/f 13
MAIN;MASSINVOICE;FREEBOOLEAN14;NUMBER(1,0);Rechnungslauf;Frei w/f 14
MAIN;MASSINVOICE;FREEBOOLEAN15;NUMBER(1,0);Rechnungslauf;Frei w/f 15
MAIN;MASSINVOICE;FREEDATE1;DATE;Rechnungslauf;Freidatum 1
MAIN;MASSINVOICE;FREEDATE2;DATE;Rechnungslauf;Freidatum 2
MAIN;MASSINVOICE;FREEDATE3;DATE;Rechnungslauf;Freidatum 3
MAIN;MASSINVOICE;FREEDATE4;DATE;Rechnungslauf;Freidatum 4
MAIN;MASSINVOICE;FREEDATE5;DATE;Rechnungslauf;Freidatum 5
MAIN;MASSINVOICE;FREEDATE6;DATE;Rechnungslauf;Freidatum 6
MAIN;MASSINVOICE;FREEDATE7;DATE;Rechnungslauf;Freidatum 7
MAIN;MASSINVOICE;FREEDATE8;DATE;Rechnungslauf;Freidatum 8
MAIN;MASSINVOICE;FREENUMBER1;NUMBER(38,15);Rechnungslauf;Freizahl 1
MAIN;MASSINVOICE;FREENUMBER2;NUMBER(38,15);Rechnungslauf;Freizahl 2
MAIN;MASSINVOICE;FREENUMBER3;NUMBER(38,15);Rechnungslauf;Freizahl 3
MAIN;MASSINVOICE;FREENUMBER4;NUMBER(38,15);Rechnungslauf;Freizahl 4
MAIN;MASSINVOICE;FREENUMBER5;NUMBER(38,15);Rechnungslauf;Freizahl 5
MAIN;MASSINVOICE;FREENUMBER6;NUMBER(38,15);Rechnungslauf;Freizahl 6
MAIN;MASSINVOICE;FREENUMBER7;NUMBER(38,15);Rechnungslauf;Freizahl 7
MAIN;MASSINVOICE;FREENUMBER8;NUMBER(38,15);Rechnungslauf;Freizahl 8
MAIN;MASSINVOICE;FREETEXT1;NVARCHAR2(100);Rechnungslauf;Freitext 1
MAIN;MASSINVOICE;FREETEXT2;NVARCHAR2(100);Rechnungslauf;Freitext 2
MAIN;MASSINVOICE;FREETEXT3;NVARCHAR2(100);Rechnungslauf;Freitext 3
MAIN;MASSINVOICE;FREETEXT4;NVARCHAR2(100);Rechnungslauf;Freitext 4
MAIN;MASSINVOICE;FREETEXT5;NVARCHAR2(100);Rechnungslauf;Freitext 5
MAIN;MASSINVOICE;FREETEXT6;NVARCHAR2(100);Rechnungslauf;Freitext 6
MAIN;MASSINVOICE;FREETEXT7;NVARCHAR2(100);Rechnungslauf;Freitext 7
MAIN;MASSINVOICE;FREETEXT8;NVARCHAR2(100);Rechnungslauf;Freitext 8
MAIN;MASSINVOICE;FREETEXT9;NVARCHAR2(100);Rechnungslauf;Freitext 9
MAIN;MASSINVOICE;FREETEXT10;NVARCHAR2(100);Rechnungslauf;Freitext 10
MAIN;MASSINVOICE;FREETEXT11;NVARCHAR2(100);Rechnungslauf;Freitext 11
MAIN;MASSINVOICE;FREETEXT12;NVARCHAR2(100);Rechnungslauf;Freitext 12
MAIN;MASSINVOICE;FREETEXT13;NVARCHAR2(100);Rechnungslauf;Freitext 13
MAIN;MASSINVOICE;FREETEXT14;NVARCHAR2(100);Rechnungslauf;Freitext 14
MAIN;MASSINVOICE;FREETEXT15;NVARCHAR2(100);Rechnungslauf;Freitext 15
MAIN;MASSINVOICE;FREETEXT16;NVARCHAR2(100);Rechnungslauf;Freitext 16
MAIN;MASSINVOICE;MASSDATA;NUMBER(1,0);Rechnungslauf;Massendaten
MAIN;MASSINVOICE;MASSPRINT;NUMBER(1,0);Rechnungslauf;An Massendruck übergeben
MAIN;MASSINVOICE;MONTHENDPK;VARCHAR2(50);Rechnungslauf;Monatsabschluss
MAIN;MASSINVOICE;OFFLINEDATA;NUMBER(1,0);Rechnungslauf;Offlinedaten
MAIN;MASSINVOICE;PK;VARCHAR2(50);Rechnungslauf;Primärschlüssel
MAIN;MASSINVOICE;RIGHTPK;VARCHAR2(50);Rechnungslauf;Rechteschlüssel
MAIN;MASSINVOICE;STATUS;VARCHAR2(50);Rechnungslauf;intern, Datensatzstatus
MAIN;MASSINVOICE;STATUSINVOICE;NUMBER(1,0);Rechnungslauf;Status 2
MAIN;MASSINVOICE;SUBJECT;NVARCHAR2(100);Rechnungslauf;Betreff
